index,keywordsvec,Freq
3549,12972,1
3550,12973,1
3551,12974,1
3552,12975,1
3553,12976,1
3554,12977,1
3555,12978,1
3556,12979,1
3557,1298,1
3558,12980,1
3559,12981,1
3560,12982,1
3561,12983,1
3562,12984,1
3563,12985,1
3564,12986,1
3565,12987,1
3566,12988,1
3567,12989,1
3568,1299,1
3569,12990,1
3570,12991,1
3571,12992,1
3572,12993,1
3573,12994,1
3574,12995,1
3575,12996,1
3576,12997,1
3577,12998,1
3578,12999,1
3580,130,1
3581,1300,1
3582,13000,1
3583,13001,1
3584,13002,1
3585,13003,1
3586,13004,1
3587,13005,1
3588,13006,1
3589,13007,1
3590,13008,1
3591,13009,1
3592,1301,1
3593,13010,1
3594,13011,1
3595,13012,1
3596,13013,1
3597,13014,1
3598,13015,1
3599,13016,1
3600,13017,1
3601,13018,1
3602,13019,1
3603,1302,1
3604,13020,1
3605,13021,1
3606,13022,1
3607,13023,1
3608,13024,1
3609,13025,1
3610,13026,1
3611,13027,1
3612,13028,1
3613,13029,1
3614,1303,1
3615,13030,1
3616,13031,1
3617,13032,1
3618,13033,1
3619,13034,1
3620,13035,1
3621,13036,1
3622,13037,1
3623,13038,1
3624,13039,1
3625,1304,1
3626,13040,1
3627,13041,1
3628,13042,1
3629,13043,1
3630,13044,1
3631,13045,1
3632,13046,1
3633,13047,1
3634,13048,1
3635,13049,1
3636,1305,1
3637,13050,1
3638,13051,1
3639,13052,1
3640,13053,1
3641,13054,1
3642,13055,1
3643,13056,1
3644,13057,1
3645,13058,1
3646,13059,1
3647,1306,1
3648,13060,1
3649,13061,1
3650,13062,1
3651,13063,1
3652,13064,1
3653,13065,1
3654,13066,1
3655,13067,1
3656,13068,1
3657,13069,1
3658,1307,1
3659,13070,1
3660,13071,1
3661,13072,1
3662,13073,1
3663,13074,1
3664,13075,1
3665,13076,1
3666,13077,1
3667,13078,1
3668,13079,1
3669,1308,1
3670,13080,1
3671,13081,1
3672,13082,1
3673,13083,1
3674,13084,1
3675,13085,1
3676,13086,1
3677,13087,1
3678,13088,1
3679,13089,1
3680,1309,1
3681,13090,1
3682,13091,1
3683,13092,1
3684,13093,1
3685,13094,1
3686,13095,1
3687,13096,1
3688,13097,1
3689,13098,1
3690,13099,1
3691,131,1
3692,1310,1
3693,13100,1
3694,13101,1
3695,13102,1
3696,13103,1
3697,13104,1
3698,13105,1
3699,13106,1
3700,13107,1
3701,13108,1
3702,13109,1
3703,1311,1
3704,13110,1
3705,13111,1
3706,13112,1
3707,13113,1
3708,13114,1
3709,13115,1
3710,13116,1
3711,13117,1
3712,13118,1
3713,13119,1
3714,1312,1
3715,13120,1
3716,13121,1
3717,13122,1
3718,13123,1
3719,13124,1
3720,13125,1
3721,13126,1
3722,13127,1
3723,13128,1
3724,13129,1
3725,1313,1
3726,13130,1
3727,13131,1
3728,13132,1
3729,13133,1
3730,13134,1
3731,13135,1
3732,13136,1
3733,13137,1
3734,13138,1
3735,13139,1
3737,13140,1
3738,13141,1
3739,13142,1
3740,13143,1
3741,13144,1
3742,13145,1
3743,13146,1
3744,13147,1
3745,13148,1
3746,13149,1
3747,1315,1
3748,13150,1
3749,13151,1
3750,13152,1
3751,13153,1
3752,13154,1
3753,13155,1
3754,13156,1
3755,13157,1
3756,13158,1
3757,13159,1
3758,1316,1
3759,13160,1
3760,13161,1
3761,13162,1
3762,13163,1
3763,13164,1
3764,13165,1
3765,13166,1
3766,13167,1
3767,13168,1
3768,13169,1
3769,1317,1
3770,13170,1
3771,13171,1
3772,13172,1
3773,13173,1
3774,13174,1
3775,13175,1
3776,13176,1
3777,13177,1
3778,13178,1
3779,13179,1
3780,1318,1
3781,13180,1
3782,13181,1
3783,13182,1
3784,13183,1
3785,13184,1
3786,13185,1
3787,13186,1
3788,13187,1
3789,13188,1
3790,13189,1
3791,1319,1
3792,13190,1
3793,13191,1
3794,13192,1
3795,13193,1
3796,13194,1
3797,13195,1
3798,13196,1
3799,13197,1
3800,13198,1
3801,13199,1
3802,132,1
3803,1320,1
3804,13200,1
3805,13201,1
3806,13202,1
3807,13203,1
3808,13204,1
3809,13205,1
3810,13206,1
3811,13207,1
3812,13208,1
3813,13209,1
3814,1321,1
3815,13210,1
3816,13211,1
3817,13212,1
3818,13213,1
3819,13214,1
3820,13215,1
3821,13216,1
3822,13217,1
3823,13218,1
3824,13219,1
3825,1322,1
3826,13220,1
3827,13221,1
3828,13222,1
3829,13223,1
3830,13224,1
3831,13225,1
3832,13226,1
3833,13227,1
3834,13228,1
3835,13229,1
3836,1323,1
3837,13230,1
3838,13231,1
3839,13232,1
3840,13233,1
3841,13234,1
3842,13235,1
3843,13236,1
3844,13237,1
3845,13238,1
3846,13239,1
3847,1324,1
3848,13240,1
3849,13241,1
3850,13242,1
3851,13243,1
3852,13244,1
3853,13245,1
3854,13246,1
3855,13247,1
3856,13248,1
3857,13249,1
3858,1325,1
3859,13250,1
3860,13251,1
3861,13252,1
3862,13253,1
3863,13254,1
3864,13255,1
3865,13256,1
3866,13257,1
3867,13258,1
3868,13259,1
3869,1326,1
3870,13260,1
3871,13261,1
3872,13262,1
3873,13263,1
3874,13264,1
3875,13265,1
3876,13266,1
3877,13267,1
3878,13268,1
3879,13269,1
3880,1327,1
3881,13270,1
3882,13271,1
3883,13272,1
3884,13273,1
3885,13274,1
3886,13275,1
3887,13276,1
3888,13277,1
3889,13278,1
3890,13279,1
3891,1328,1
3892,13280,1
3893,13281,1
3894,13282,1
3895,13283,1
3896,13284,1
3897,13285,1
3898,13286,1
3899,13287,1
3900,13288,1
3901,13289,1
3902,1329,1
3903,13290,1
3904,13291,1
3905,13292,1
3906,13293,1
3907,13294,1
3908,13295,1
3909,13296,1
3910,13297,1
3911,13298,1
3912,13299,1
3913,133,1
3914,1330,1
3915,13300,1
3916,13301,1
3917,13302,1
3918,13303,1
3919,13304,1
3920,13305,1
3921,13306,1
3922,13307,1
3923,13308,1
3924,13309,1
3925,1331,1
3926,13310,1
3927,13311,1
3928,13312,1
3929,13313,1
3930,13314,1
3931,13315,1
3932,13316,1
3933,13317,1
3934,13318,1
3935,13319,1
3936,1332,1
3937,13320,1
3938,13321,1
3939,13322,1
3940,13323,1
3941,13324,1
3942,13325,1
3943,13326,1
3944,13327,1
3945,13328,1
3946,13329,1
3947,1333,1
3948,13330,1
3949,13331,1
3950,13332,1
3951,13333,1
3952,13334,1
3953,13335,1
3954,13336,1
3955,13337,1
3956,13338,1
3957,13339,1
3959,13340,1
3960,13341,1
3961,13342,1
3962,13343,1
3963,13344,1
3964,13345,1
3965,13346,1
3966,13347,1
3967,13348,1
3968,13349,1
3969,1335,1
3970,13350,1
3971,13351,1
3972,13352,1
3973,13353,1
3974,13354,1
3975,13355,1
3976,13356,1
3977,13357,1
3978,13358,1
3979,13359,1
3980,1336,1
3981,13360,1
3982,13361,1
3983,13362,1
3984,13363,1
3985,13364,1
3986,13365,1
3987,13366,1
3988,13367,1
3989,13368,1
3990,13369,1
3991,1337,1
3992,13370,1
3993,13371,1
3994,13372,1
3995,13373,1
3996,13374,1
3997,13375,1
3998,13376,1
3999,13377,1
4000,13378,1
4001,13379,1
4002,1338,1
4003,13380,1
4004,13381,1
4005,13382,1
4006,13383,1
4007,13384,1
4008,13385,1
4009,13386,1
4010,13387,1
4011,13388,1
4012,13389,1
4013,1339,1
4014,13390,1
4015,13391,1
4016,13392,1
4017,13393,1
4018,13394,1
4019,13395,1
4020,13396,1
4021,13397,1
4022,13398,1
4023,13399,1
4024,134,1
4025,1340,1
4026,13400,1
4027,13401,1
4028,13402,1
4029,13403,1
4030,13404,1
4031,13405,1
4032,13406,1
4033,13407,1
4034,13408,1
4035,13409,1
4036,1341,1
4037,13410,1
4038,13411,1
4039,13412,1
4040,13413,1
4041,13414,1
4042,13415,1
4043,13416,1
4044,13417,1
4045,13418,1
4046,13419,1
4047,1342,1
4048,13420,1
4049,13421,1
4050,13422,1
4051,13423,1
4052,13424,1
4053,13425,1
4054,13426,1
4055,13427,1
4056,13428,1
4057,13429,1
4058,1343,1
4059,13430,1
4060,13431,1
4061,13432,1
4062,13433,1
4063,13434,1
4064,13435,1
4065,13436,1
4066,13437,1
4067,13438,1
4068,13439,1
4069,1344,1
4070,13440,1
4071,13441,1
4072,13442,1
4073,13443,1
4074,13444,1
4075,13445,1
4076,13446,1
4077,13447,1
4078,13448,1
4079,13449,1
4080,1345,1
4081,13450,1
4082,13451,1
4083,13452,1
4084,13453,1
4085,13454,1
4086,13455,1
4087,13456,1
4088,13457,1
4089,13458,1
4090,13459,1
4091,1346,1
4092,13460,1
4093,13461,1
4094,13462,1
4095,13463,1
4096,13464,1
4097,13465,1
4098,13466,1
4099,13467,1
4100,13468,1
4101,13469,1
4102,1347,1
4103,13470,1
4104,13471,1
4105,13472,1
4106,13473,1
4107,13474,1
4108,13475,1
4109,13476,1
4110,13477,1
4111,13478,1
4112,13479,1
4113,1348,1
4114,13480,1
4115,13481,1
4116,13482,1
4117,13483,1
4118,13484,1
4119,13485,1
4120,13486,1
4121,13487,1
4122,13488,1
4123,13489,1
4124,1349,1
4125,13490,1
4126,13491,1
4127,13492,1
4128,13493,1
4129,13494,1
4130,13495,1
4131,13496,1
4132,13497,1
4133,13498,1
4134,13499,1
4136,1350,1
4137,13500,1
4138,13501,1
4139,13502,1
4140,13503,1
4141,13504,1
4142,13505,1
4143,13506,1
4144,13507,1
4145,13508,1
4146,13509,1
4147,1351,1
4148,13510,1
4149,13511,1
4150,13512,1
4151,13513,1
4152,13514,1
4153,13515,1
4154,13516,1
4155,13517,1
4156,13518,1
4157,13519,1
4158,1352,1
4159,13520,1
4160,13521,1
4161,13522,1
4162,13523,1
4163,13524,1
4164,13525,1
4165,13526,1
4166,13527,1
4167,13528,1
4168,13529,1
4169,1353,1
4170,13530,1
4171,13531,1
4172,13532,1
4173,13533,1
4174,13534,1
4175,13535,1
4176,13536,1
4177,13537,1
4178,13538,1
4179,13539,1
4180,1354,1
4181,13540,1
4182,13541,1
4183,13542,1
4184,13543,1
4185,13544,1
4186,13545,1
4187,13546,1
4188,13547,1
4189,13548,1
4190,13549,1
4191,1355,1
4192,13550,1
4193,13551,1
4194,13552,1
4195,13553,1
4196,13554,1
4197,13555,1
4198,13556,1
4199,13557,1
4200,13558,1
4201,13559,1
4202,1356,1
4203,13560,1
4204,13561,1
4205,13562,1
4206,13563,1
4207,13564,1
4208,13565,1
4209,13566,1
4210,13567,1
4211,13568,1
4212,13569,1
4213,1357,1
4214,13570,1
4215,13571,1
4216,13572,1
4217,13573,1
4218,13574,1
4219,13575,1
4220,13576,1
4221,13577,1
4222,13578,1
4223,13579,1
4224,1358,1
4225,13580,1
4226,13581,1
4227,13582,1
4228,13583,1
4229,13584,1
4230,13585,1
4231,13586,1
4232,13587,1
4233,13588,1
4234,13589,1
4235,1359,1
4236,13590,1
4237,13591,1
4238,13592,1
4239,13593,1
4240,13594,1
4241,13595,1
4242,13596,1
4243,13597,1
4244,13598,1
4245,13599,1
4246,136,1
4247,1360,1
4248,13600,1
4249,13601,1
4250,13602,1
4251,13603,1
4252,13604,1
4253,13605,1
4254,13606,1
4255,13607,1
4256,13608,1
4257,13609,1
4258,1361,1
4259,13610,1
4260,13611,1
4261,13612,1
4262,13613,1
4263,13614,1
4264,13615,1
4265,13616,1
4266,13617,1
4267,13618,1
4268,13619,1
4269,1362,1
4270,13620,1
4271,13621,1
4272,13622,1
4273,13623,1
4274,13624,1
4275,13625,1
4276,13626,1
4277,13627,1
4278,13628,1
4279,13629,1
4280,1363,1
4281,13630,1
4282,13631,1
4283,13632,1
4284,13633,1
4285,13634,1
4286,13635,1
4287,13636,1
4288,13637,1
4289,13638,1
4290,13639,1
4291,1364,1
4292,13640,1
4293,13641,1
4294,13642,1
4295,13643,1
4296,13644,1
4297,13645,1
4298,13646,1
4299,13647,1
4300,13648,1
4301,13649,1
4302,1365,1
4303,13650,1
4304,13651,1
4305,13652,1
4306,13653,1
4307,13654,1
4308,13655,1
4309,13656,1
4310,13657,1
4311,13658,1
4312,13659,1
4313,1366,1
4314,13660,1
4315,13661,1
4316,13662,1
4317,13663,1
4318,13664,1
4319,13665,1
4320,13666,1
4321,13667,1
4322,13668,1
4323,13669,1
4324,1367,1
4325,13670,1
4326,13671,1
4327,13672,1
4328,13673,1
4329,13674,1
4330,13675,1
4331,13676,1
4332,13677,1
4333,13678,1
4334,13679,1
4335,1368,1
4336,13680,1
4337,13681,1
4338,13682,1
4339,13683,1
4340,13684,1
4341,13685,1
4342,13686,1
4343,13687,1
4344,13688,1
4345,13689,1
4346,1369,1
4347,13690,1
4348,13691,1
4349,13692,1
4350,13693,1
4351,13694,1
4352,13695,1
4353,13696,1
4354,13697,1
4355,13698,1
4356,13699,1
4357,137,1
4358,1370,1
4359,13700,1
4360,13701,1
4361,13702,1
4362,13703,1
4363,13704,1
4364,13705,1
4365,13706,1
4366,13707,1
4367,13708,1
4368,13709,1
4369,1371,1
4370,13710,1
4371,13711,1
4372,13712,1
4373,13713,1
4374,13714,1
4375,13715,1
4376,13716,1
4377,13717,1
4378,13718,1
4379,13719,1
4380,1372,1
4381,13720,1
4382,13721,1
4383,13722,1
4384,13723,1
4385,13724,1
4386,13725,1
4387,13726,1
4388,13727,1
4389,13728,1
4390,13729,1
4391,1373,1
4392,13730,1
4393,13731,1
4394,13732,1
4395,13733,1
4396,13734,1
4397,13735,1
4398,13736,1
4399,13737,1
4400,13738,1
4401,13739,1
4402,1374,1
4403,13740,1
4404,13741,1
4405,13742,1
4406,13743,1
4407,13744,1
4408,13745,1
4409,13746,1
4410,13747,1
4411,13748,1
4412,13749,1
4413,1375,1
4414,13750,1
4415,13751,1
4416,13752,1
4417,13753,1
4418,13754,1
4419,13755,1
4420,13756,1
4421,13757,1
4422,13758,1
4423,13759,1
4424,1376,1
4425,13760,1
4426,13761,1
4427,13762,1
4428,13763,1
4429,13764,1
4430,13765,1
4431,13766,1
4432,13767,1
4433,13768,1
4434,13769,1
4435,1377,1
4436,13770,1
4437,13771,1
4438,13772,1
4439,13773,1
4440,13774,1
4441,13775,1
4442,13776,1
4443,13777,1
4444,13778,1
4445,13779,1
4446,1378,1
4447,13780,1
4448,13781,1
4449,13782,1
4450,13783,1
4451,13784,1
4452,13785,1
4453,13786,1
4454,13787,1
4455,13788,1
4456,13789,1
4457,1379,1
4458,13790,1
4459,13791,1
4460,13792,1
4461,13793,1
4462,13794,1
4463,13795,1
4464,13796,1
4465,13797,1
4466,13798,1
4467,13799,1
4468,138,1
4469,1380,1
4470,13800,1
4471,13801,1
4472,13802,1
4473,13803,1
4474,13804,1
4475,13805,1
4476,13806,1
4477,13807,1
4478,13808,1
4479,13809,1
4480,1381,1
4481,13810,1
4482,13811,1
4483,13812,1
4484,13813,1
4485,13814,1
4486,13815,1
4487,13816,1
4488,13817,1
4489,13818,1
4490,13819,1
4491,1382,1
4492,13820,1
4493,13821,1
4494,13822,1
4495,13823,1
4496,13824,1
4497,13825,1
4498,13826,1
4499,13827,1
4500,13828,1
4501,13829,1
4502,1383,1
4503,13830,1
4504,13831,1
4505,13832,1
4506,13833,1
4507,13834,1
4508,13835,1
4509,13836,1
4510,13837,1
4511,13838,1
4512,13839,1
4513,1384,1
4514,13840,1
4515,13841,1
4516,13842,1
4517,13843,1
4518,13844,1
4519,13845,1
4520,13846,1
4521,13847,1
4522,13848,1
4523,13849,1
4524,1385,1
4525,13850,1
4526,13851,1
4527,13852,1
4528,13853,1
4529,13854,1
4530,13855,1
4531,13856,1
4532,13857,1
4533,13858,1
4534,13859,1
4535,1386,1
4536,13860,1
4537,13861,1
4538,13862,1
4539,13863,1
4540,13864,1
4541,13865,1
4542,13866,1
4543,13867,1
4544,13868,1
4545,13869,1
4546,1387,1
4547,13870,1
4548,13871,1
4549,13872,1
4550,13873,1
4551,13874,1
4552,13875,1
4553,13876,1
4554,13877,1
4555,13878,1
4556,13879,1
4557,1388,1
4558,13880,1
4559,13881,1
4560,13882,1
4561,13883,1
4562,13884,1
4563,13885,1
4564,13886,1
4565,13887,1
4566,13888,1
4567,13889,1
4568,1389,1
4569,13890,1
4570,13891,1
4571,13892,1
4572,13893,1
4573,13894,1
4574,13895,1
4575,13896,1
4576,13897,1
4577,13898,1
4578,13899,1
4580,1390,1
4581,13900,1
4582,13901,1
4583,13902,1
4584,13903,1
4585,13904,1
4586,13905,1
4587,13906,1
4588,13907,1
4589,13908,1
4590,13909,1
4591,1391,1
4592,13910,1
4593,13911,1
4594,13912,1
4595,13913,1
4596,13914,1
4597,13915,1
4598,13916,1
4599,13917,1
4600,13918,1
4601,13919,1
4602,1392,1
4603,13920,1
4604,13921,1
4605,13922,1
4606,13923,1
4607,13924,1
4608,13925,1
4609,13926,1
4610,13927,1
4611,13928,1
4612,13929,1
4613,1393,1
4614,13930,1
4615,13931,1
4616,13932,1
4617,13933,1
4618,13934,1
4619,13935,1
4620,13936,1
4621,13937,1
4622,13938,1
4623,13939,1
4624,1394,1
4625,13940,1
4626,13941,1
4627,13942,1
4628,13943,1
4629,13944,1
4630,13945,1
4631,13946,1
4632,13947,1
4633,13948,1
4634,13949,1
4635,1395,1
4636,13950,1
4637,13951,1
4638,13952,1
4639,13953,1
4640,13954,1
4641,13955,1
4642,13956,1
4643,13957,1
4644,13958,1
4645,13959,1
4646,1396,1
4647,13960,1
4648,13961,1
4649,13962,1
4650,13963,1
4651,13964,1
4652,13965,1
4653,13966,1
4654,13967,1
4655,13968,1
4656,13969,1
4657,1397,1
4658,13970,1
4659,13971,1
4660,13972,1
4661,13973,1
4662,13974,1
4663,13975,1
4664,13976,1
4665,13977,1
4666,13978,1
4667,13979,1
4668,1398,1
4669,13980,1
4670,13981,1
4671,13982,1
4672,13983,1
4673,13984,1
4674,13985,1
4675,13986,1
4676,13987,1
4677,13988,1
4678,13989,1
4679,1399,1
4680,13990,1
4681,13991,1
4682,13992,1
4683,13993,1
4684,13994,1
4685,13995,1
4686,13996,1
4687,13997,1
4688,13998,1
4689,13999,1
4691,14),1
4692,140,1
4693,1400,1
4694,14000,1
4695,14001,1
4696,14002,1
4697,14003,1
4698,14004,1
4699,14005,1
4700,14006,1
4701,14007,1
4702,14008,1
4703,14009,1
4704,1401,1
4705,14010,1
4706,14011,1
4707,14012,1
4708,14013,1
4709,14014,1
4710,14015,1
4711,14016,1
4712,14017,1
4713,14018,1
4714,14019,1
4715,1402,1
4716,14020,1
4717,14021,1
4718,14022,1
4719,14023,1
4720,14024,1
4721,14025,1
4722,14026,1
4723,14027,1
4724,14028,1
4725,14029,1
4726,1403,1
4727,14030,1
4728,14031,1
4729,14032,1
4730,14033,1
4731,14034,1
4732,14035,1
4733,14036,1
4734,14037,1
4735,14038,1
4736,14039,1
4737,1404,1
4738,14040,1
4739,14041,1
4740,14042,1
4741,14043,1
4742,14044,1
4743,14045,1
4744,14046,1
4745,14047,1
4746,14048,1
4747,14049,1
4748,1405,1
4749,14050,1
4750,14051,1
4751,14052,1
4752,14053,1
4753,14054,1
4754,14055,1
4755,14056,1
4756,14057,1
4757,14058,1
4758,14059,1
4759,1406,1
4760,14060,1
4761,14061,1
4762,14062,1
4763,14063,1
4764,14064,1
4765,14065,1
4766,14066,1
4767,14067,1
4768,14068,1
4769,14069,1
4770,1407,1
4771,14070,1
4772,14071,1
4773,14072,1
4774,14073,1
4775,14074,1
4776,14075,1
4777,14076,1
4778,14077,1
4779,14078,1
4780,14079,1
4781,1408,1
4782,14080,1
4783,14081,1
4784,14082,1
4785,14083,1
4786,14084,1
4787,14085,1
4788,14086,1
4789,14087,1
4790,14088,1
4791,14089,1
4792,1409,1
4793,14090,1
4794,14091,1
4795,14092,1
4796,14093,1
4797,14094,1
4798,14095,1
4799,14096,1
4800,14097,1
4801,14098,1
4802,14099,1
4803,141,1
4804,1410,1
4805,14100,1
4806,14101,1
4807,14102,1
4808,14103,1
4809,14104,1
4810,14105,1
4811,14106,1
4812,14107,1
4813,14108,1
4814,14109,1
4815,1411,1
4816,14110,1
4817,14111,1
4818,14112,1
4819,14113,1
4820,14114,1
4821,14115,1
4822,14116,1
4823,14117,1
4824,14118,1
4825,14119,1
4826,1412,1
4827,14120,1
4828,14121,1
4829,14122,1
4830,14123,1
4831,14124,1
4832,14125,1
4833,14126,1
4834,14127,1
4835,14128,1
4836,14129,1
4837,1413,1
4838,14130,1
4839,14131,1
4840,14132,1
4841,14133,1
4842,14134,1
4843,14135,1
4844,14136,1
4845,14137,1
4846,14138,1
4847,14139,1
4848,1414,1
4849,14140,1
4850,14141,1
4851,14142,1
4852,14143,1
4853,14144,1
4854,14145,1
4855,14146,1
4856,14147,1
4857,14148,1
4858,14149,1
4859,1415,1
4860,14150,1
4861,14151,1
4862,14152,1
4863,14153,1
4864,14154,1
4865,14155,1
4866,14156,1
4867,14157,1
4868,14158,1
4869,14159,1
4870,1416,1
4871,14160,1
4872,14161,1
4873,14162,1
4874,14163,1
4875,14164,1
4876,14165,1
4877,14166,1
4878,14167,1
4879,14168,1
4880,14169,1
4881,1417,1
4882,14170,1
4883,14171,1
4884,14172,1
4885,14173,1
4886,14174,1
4887,14175,1
4888,14176,1
4889,14177,1
4890,14178,1
4891,14179,1
4892,1418,1
4893,14180,1
4894,14181,1
4895,14182,1
4896,14183,1
4897,14184,1
4898,14185,1
4899,14186,1
4900,14187,1
4901,14188,1
4902,14189,1
4903,1419,1
4904,14190,1
4905,14191,1
4906,14192,1
4907,14193,1
4908,14194,1
4909,14195,1
4910,14196,1
4911,14197,1
4912,14198,1
4913,14199,1
4914,142,1
4915,1420,1
4916,14200,1
4917,14201,1
4918,14202,1
4919,14203,1
4920,14204,1
4921,14205,1
4922,14206,1
4923,14207,1
4924,14208,1
4925,14209,1
4926,1421,1
4927,14210,1
4928,14211,1
4929,14212,1
4930,14213,1
4931,14214,1
4932,14215,1
4933,14216,1
4934,14217,1
4935,14218,1
4936,14219,1
4937,1422,1
4938,14220,1
4939,14221,1
4940,14222,1
4941,14223,1
4942,14224,1
4943,14225,1
4944,14226,1
4945,14227,1
4946,14228,1
4947,14229,1
4948,1423,1
4949,14230,1
4950,14231,1
4951,14232,1
4952,14233,1
4953,14234,1
4954,14235,1
4955,14236,1
4956,14237,1
4957,14238,1
4958,14239,1
4959,1424,1
4960,14240,1
4961,14241,1
4962,14242,1
4963,14243,1
4964,14244,1
4965,14245,1
4966,14246,1
4967,14247,1
4968,14248,1
4969,14249,1
4970,1425,1
4971,14250,1
4972,14251,1
4973,14252,1
4974,14253,1
4975,14254,1
4976,14255,1
4977,14256,1
4978,14257,1
4979,14258,1
4980,14259,1
4981,1426,1
4982,14260,1
4983,14261,1
4984,14262,1
4985,14263,1
4986,14264,1
4987,14265,1
4988,14266,1
4989,14267,1
4990,14268,1
4991,14269,1
4992,1427,1
4993,14270,1
4994,14271,1
4995,14272,1
4996,14273,1
4997,14274,1
4998,14275,1
4999,14276,1
5000,14277,1
5001,14278,1
5002,14279,1
5003,1428,1
5004,14280,1
5005,14281,1
5006,14282,1
5007,14283,1
5008,14284,1
5009,14285,1
5010,14286,1
5011,14287,1
5012,14288,1
5013,14289,1
5014,1429,1
5015,14290,1
5016,14291,1
5017,14292,1
5018,14293,1
5019,14294,1
5020,14295,1
5021,14296,1
5022,14297,1
5023,14298,1
5024,14299,1
5026,1430,1
5027,14300,1
5028,14301,1
5029,14302,1
5030,14303,1
5031,14304,1
5032,14305,1
5033,14306,1
5034,14307,1
5035,14308,1
5036,14309,1
5037,1431,1
5038,14310,1
5039,14311,1
5040,14312,1
5041,14313,1
5042,14314,1
5043,14315,1
5044,14316,1
5045,14317,1
